URL,Abstract
https://pubmed.ncbi.nlm.nih.gov/39550720,"Importance:Efficient approaches to prevent postoperative atrial fibrillation (POAF) after coronary artery bypass grafting (CABG) are still needed.Objective:To investigate whether partial cardiac denervation, achieved by cutting off the ligament of Marshall (LOM) and resecting the fat pad along the Waterston groove, can reduce the risk of POAF following CABG.Design, setting and participants:This single-center, randomized clinical trial enrolled adult patients scheduled for isolated CABG in China. Enrollment was from August 15, 2022, to December 13, 2023; follow-up visits were 30 days after discharge.Interventions:Participants were randomized into the intervention group (CABG plus partial cardiac denervation) and the control group (CABG only) in a 1:1 pattern. All participants were continuously monitored for the incidence of POAF until day 6 after the operation.Main outcome and measures:The primary end point was the incidence of POAF in 6 days, defined as a supraventricular arrhythmia lasting for more than 30 seconds.Results:The trial enrolled 430 patients (79 [18.4%] female; mean [SD] age, 61.9 [7.8] years). Compared with the control group, the 6-day incidence of POAF was significantly lower in the intervention group (18.1% vs 31.6%; P = .001; risk ratio, 0.57 [95% CI, 0.41-0.81]). To further support these results, a sensitivity analysis performed with Kaplan-Meier survival curves also showed a significant reduction in the occurrence of POAF in the intervention group (hazard ratio, 0.53 [95% CI, 0.36-0.79]; P = .002). Safety assessments showed no difference between the 2 groups, while postoperative medical cost was reduced in the intervention group.Conclusions and relevance:This randomized clinical trial found that partial cardiac denervation was an effective procedure to reduce the occurrence of POAF after isolated CABG without additional postoperative complications. These results suggest that partial cardiac denervation may be a good option for cardiac surgeons to consider for preventing POAF after CABG.Trial registration:ClinicalTrials.gov Identifier:NCT05009914."
https://pubmed.ncbi.nlm.nih.gov/39549719,"Background:Setmelanotide, a melanocortin-4 receptor (MC4R) agonist, has been shown to reduce hunger and weight in patients aged 6 years and older with proopiomelanocortin (POMC) deficiency (including biallelic variants in proprotein convertase subtilisin/kexin type 1 [PCSK1]), leptin receptor (LEPR) deficiency, or Bardet-Biedl syndrome (BBS). No approved therapies for patients younger than 6 years old currently exist. The phase 3, open-label VENTURE trial aimed to evaluate the efficacy and safety of setmelanotide in patients aged 2-5 years with POMC or LEPR deficiency or BBS.Methods:This phase 3, open-label, multicentre trial, conducted across six sites in the USA, the UK, Spain, and Australia, enrolled eligible patients aged 2-5 years who had hyperphagia and obesity due to biallelic POMC (including PCSK1) or LEPR variants or genetically confirmed BBS. Open-label subcutaneous setmelanotide was administered once daily for 52 weeks, starting at 0·5 mg with doses increasing every 2 weeks in 0·5 mg increments until reaching the maximum dose based on weight. The co-primary endpoints at week 52 were the percentage of patients reaching a 0·2-point decrease or greater in BMI Z score (a statistical measure used to assess BMI in paediatric patients considering a patient's BMI and comparing it to reference values for the same age and sex) and mean percent change in BMI. Additional endpoints measured safety, hunger, weight-related outcomes, and caregiver burden. The study is registered at ClinicalTrials.gov (NCT04966741) and is complete.Findings:Between March 8, 2022, and Sept 18, 2023, 13 patients were screened at the six sites, and 12 patients were enrolled in the study (seven with POMC or LEPR and five with BBS); one patient with BBS was excluded as their BMI was not at the 97th percentile or above. Of the 12 patients enrolled, most were male (seven [58%] vs five [42%] for female) and the mean age was 3·6 years (SD 0·9). 11 patients completed the trial. Ten (83%) of the 12 overall participants reached a 0·2-point reduction or more in BMI Z score per WHO methodology at week 52 (95% CI 58·7-99·8). The mean percent change in BMI from baseline at week 52 was -18% (SD 13) in the overall safety population. Mean percent change in BMI at week 52 was -26% (SD 11) in patients with POMC or LEPR deficiency and -10% (9) in patients with BBS. Mean reductions in secondary endpoints of BMI Z score (3·4 [2·5]) and percent of the BMI 95th percentile (32·5 [22·9]) were seen at Week 52. 91% of caregivers reported that patients were less hungry than at baseline. All adverse events were mild or moderate; skin hyperpigmentation, vomiting, nasopharyngitis, upper respiratory tract infection, and injection site reactions were most common. No serious adverse events or adverse events leading to study discontinuation or death were reported.Interpretation:To our knowledge this is the first trial of setmelanotide in patients younger than 6 years old. These results support the benefit of the drug as an early intervention to manage obesity in this population.Funding:Rhythm Pharmaceuticals."
https://pubmed.ncbi.nlm.nih.gov/39521016,"Background:IMU-856 is an orally available and systemically acting small molecule modulator of sirtuin 6 (SIRT6), a protein that serves as a transcriptional regulator of bowel epithelium regeneration. We aimed to evaluate the safety, clinical activity, pharmacodynamics, and pharmacokinetics of IMU-856 in healthy participants and in patients with coeliac disease.Methods:This study reports the results from a completed first-in-human, three-part, double-blind, randomised, placebo-controlled, clinical trial of IMU-856 in healthy participants and patients with coeliac disease done in Australia and New Zealand. In part A, healthy participants were enrolled in six cohorts and randomly assigned (3:1) using a block randomisation algorithm to receive single ascending doses of IMU-856 ranging from 10 mg to 160 mg or matching placebo. Based on the results from part A, three doses were selected for part B to evaluate the safety, tolerability, and pharmacokinetics of IMU-856 once daily for 14 days using the same randomisation algorithm. Part C enrolled patients with well controlled coeliac disease. Participants were centrally randomised 1:1:1 using an interactive web response system to receive either low dose or high dose of IMU-856 or placebo once daily for 28 days that included a 15-day gluten challenge starting on day 14. The primary objective was safety and tolerability of IMU-856. Safety analyses were done on all patients who received at least one dose of the study drug. The trial is registered with the ANZCTR registry (ACTRN12620000901909).Findings:Between July 27, 2020, and Oct 28, 2022, 71 healthy participants were enrolled in part A and B and assigned to either placebo (n=19) or IMU-856 (n=52). In part A and B, the IMU-856 doses were 10 mg (n=6), 20 mg (n=6), 40 mg (n=13), 80 mg (n=12), 120 mg (n=4), 160 mg (n=11). 43 patients with coeliac disease were enrolled in part C and assigned to either placebo (n=14), IMU-856 80 mg (n=14), or IMU-856 160 mg (n=15). Treatment-emergent adverse events (TEAEs) occurred in 24 (73%) of 33 participants in part A and 15 (79%) of 19 participants in part B receiving any dose of IMU-856 compared with six (50%) of 12 participants in part A and five (71%) of seven participants in part B with placebo. TEAEs were mainly mild in severity. In part C, TEAEs occured in 26 (90%) of 29 patients on any dose of IMU-856 and ten (71%) of 14 receiving placebo; the most common TEAEs with any dose of IMU-856 by preferred term were headache (13 [45%] of 29), nausea (nine [31%]), diarrhoea (eight [28%]), and abdominal distension (seven [24%]). Two serious adverse events occurred with IMU-856 treatment (one in part B [bacterial myocarditis] and one in part C [biliary colic]), both of which were unrelated to IMU-856. No dose-limiting toxicities, systematic safety laboratory changes, or deaths occurred during the study. In part C, mean decrease in villous height was -20·9 μm (SD 34·8) among patients who received IMU-856 80 mg, -22·5 μm (51·1) among those who received IMU-856 160 mg, and -60·3 μm (52·2) among those who received placebo.Interpretation:The favourable safety profile, along with preliminary activity, suggests that IMU-856 should be studied in future trials of coeliac disease.Funding:Immunic Australia."
https://pubmed.ncbi.nlm.nih.gov/39520455,"Background:Patients with heart failure (HF) are limited by symptoms and have impaired quality of life. The Kansas City Cardiomyopathy Questionnaire (KCCQ) is a patient-reported outcome measure that enables evaluation of the effect of HF and the impact of new therapies on health status in patients with HF.Objectives:This prespecified analysis of FINEARTS-HF (Finerenone Trial to Investigate Efficacy and Safety Superior to Placebo in Patients With Heart Failure) assessed the efficacy and safety of finerenone according to baseline KCCQ Total Symptom Score (TSS) and the effect of finerenone on KCCQ-TSS.Methods:FINEARTS-HF tested the efficacy of the nonsteroidal mineralocorticoid receptor antagonist (MRA) finerenone, compared with placebo, in patients with HF with mildly reduced ejection fraction/preserved ejection fraction. The primary endpoint was the composite of cardiovascular death and total worsening HF events. The KCCQ was completed by patients at randomization and at 6, 9, and 12 months after randomization. Change in KCCQ-TSS was a key secondary endpoint. Patients were stratified by KCCQ-TSS tertiles at baseline. The association between KCCQ tertile and clinical outcomes was evaluated using semiparametric proportional-rates models for total events and Cox models for time-to-first-event data, and the effects of finerenone vs placebo on the primary endpoint were assessed across tertiles of KCCQ-TSS.Results:Of the 6,001 participants in FINEARTS-HF, 5,986 (99.8%) had baseline KCCQ-TSS recorded (median score 69.8 of a possible 100; higher score = better health status). Lower (worse) KCCQ-TSS was associated with a higher risk of the primary endpoint. Finerenone, compared with placebo, reduced the risk of the primary endpoint across the range of KCCQ-TSS: tertile 1 (score 0-<57): RR: 0.82 (95% CI: 0.68-1.00); tertile 2 (57-<81): 0.88 (95% CI: 0.70-1.11); tertile 3 (81-100): 0.88 (95% CI: 0.69-1.14) (Pinteraction= 0.89). Compared with placebo, finerenone significantly improved KCCQ-TSS from baseline with a mean difference at 12 months of 1.62 points (95% CI: 0.69-2.56 points) (P < 0.001). Numerically fewer finerenone-treated patients experienced clinically meaningful deterioration, and more had improvements in KCCQ-TSS.Conclusions:Finerenone significantly reduced HF events and improved health status in patients with HF and mildly reduced ejection fraction/preserved ejection fraction across the spectrum of KCCQ-TSS at baseline. (Study to Evaluate the Efficacy [Effect on Disease] and Safety of Finerenone on Morbidity [Events Indicating Disease Worsening] & Mortality [Death Rate] in Participants With Heart Failure and Left Ventricular Ejection Fraction [Proportion of Blood Expelled Per Heart Stroke] Greater or Equal to 40% [FINEARTS-HF],NCT04435626; Finerenone Trial to Investigate Efficacy and Safety Superior to Placebo in Patients with Heart Failure; EudraCT 2020-000306-29)."
https://pubmed.ncbi.nlm.nih.gov/39511836,"Aims:To compare the effects of semaglutide and testosterone replacement therapy (TRT) on semen quality and parameters of functional hypogonadism (FH) in men with type 2 diabetes mellitus and obesity.Materials and methods:We designed a randomised open-label trial in 25 men with type 2 diabetes (aged 50 [46-60] years, BMI 35.9 [32.8-38.7] kg/m2) and FH randomised to semaglutide (SEMA) 1 mg/week or intramuscular testosterone undecanoate (TRT) 1000 mg/10-12 weeks for 24 weeks. Semen analysis and parameters of FH were measured at baseline and after 24 weeks of treatment. Participants completed questionnaires of the International Index of Erectile Function-15 (IIEF-15) and the Aging Symptoms in Men (AMS).Results:The quality of baseline sperm parameters of our study cohort was poor, below the 5th percentile of reference values. In the SEMA group, there was a significant increase in morphologically normal sperm from baseline to the end of the study (2% [2; 3.5] vs. 4% [2; 5.5]; p = 0.012), whereas sperm concentration and total number decreased significantly in the TRT group. Compared to TRT, the SEMA group had a significantly higher number of morphologically normal sperm, sperm concentration and total number. Both groups experienced an increase in total testosterone and improvement in the AMS score, whereas the IIEF-15 score significantly improved only in the TRT group.Conclusion:Semaglutide markedly improved sperm morphology, total testosterone levels and symptoms of hypogonadism. These findings highlight semaglutide's potential as a therapeutic approach for men with obesity-related FH who desire fertility.Clinical trial registration number:NCT06489457, www.Clinicaltrials:gov."
https://pubmed.ncbi.nlm.nih.gov/39503651,"Background:In the randomized SOLVE-TAVI (compariSon of secOnd-generation seLf-expandable vs. balloon-expandable Valves and gEneral vs. local anesthesia in Transcatheter Aortic Valve Implantation) trial comparing newer-generation self-expanding valves (SEV) and balloon-expandable valves (BEV), as well as conscious sedation (CS) and general anesthesia (GA), clinical outcomes were similar both for valve and anesthesia comparison at 30 days and 1 year. Prosthesis durability may affect clinical outcomes during long-term follow-up. Moreover, the impact of the anesthesia strategy on long-term clinical outcomes is unknown so far.Objectives:The authors sought to compare clinical outcomes during 5-year follow-up in the randomized SOLVE-TAVI trial.Methods:In the randomized, multicenter, 2 × 2 factorial, open-label SOLVE-TAVI trial, 447 intermediate- to high-risk patients with severe, symptomatic aortic stenosis were randomly assigned to transfemoral transcatheter aortic valve replacement (TAVR) using either SEV (Evolut R, Medtronic) or BEV (SAPIEN 3, Edwards Lifesciences) and also to CS vs GA. Patients were followed-up for 5 years.Results:During 5 years of follow-up, the combined predefined endpoint of all-cause mortality, stroke, moderate or severe paravalvular leakage, and permanent pacemaker implantation was similar in the SEV and BEV groups (67.7% vs 63.4%; HR: 0.89; 95% CI: 0.70-1.13; P = 0.34). Stroke rates at 5 years were lower in the SEV group (2.2% vs 9.6%; HR: 4.84; 95% CI: 1.65-14.18; P = 0.002). Regarding the anesthesia comparison, the primary endpoint of all-cause mortality, stroke, myocardial infarction, and acute kidney injury occurred in 51.4% in the CS group and 61.3% in the GA group (HR: 0.80; 95% CI: 0.62-1.04; P = 0.09). All-cause mortality at 5 years was lower for CS (41.5% vs 54.3%; HR: 0.70; 95% CI: 0.53-0.94; P = 0.02).Conclusions:Transfemoral TAVR using either SEV and BEV as well as CS and GA showed similar clinical outcomes at 5 years using a combined clinical endpoint."
https://pubmed.ncbi.nlm.nih.gov/39503150,"Aims:Type 2 diabetes (T2D) patients with a clinical phenotype characterized by a high degree of insulin resistance are at increased risk of chronic kidney disease (CKD). We previously demonstrated that the endothelin receptor antagonist (ERA) atrasentan reduced insulin resistance in T2D. In this study, we compared the effect of atrasentan on insulin resistance across different phenotypic clusters of patients with T2D.Materials and methods:We performed a post hoc analysis of the SONAR trial, a randomized, placebo-controlled trial of the ERA atrasentan in patients with T2D and CKD. Patients were stratified into four previously identified phenotypic clusters: severe insulin-deficient diabetes (SIDD), severe insulin-resistant diabetes (SIRD), mild obesity-related diabetes (MOD) and mild age-related diabetes (MARD). Changes in insulin resistance, assessed by HOMA-IR, were compared between the phenotypic clusters using a mixed effects model.Results:In total, 931 patients were included in the analysis. In the overall population, atrasentan compared to placebo reduced HOMA-IR by 12.9% [95%CI 3.5,21.4]. This effect of atrasentan was more pronounced in clusters characterized by insulin resistance or deficiency: (SIRD cluster 26.2% [95% CI 3.8,43.3] and SIDD cluster 18.5% [95%CI -3.8,35.9]), although the latter did not reach statistical significance. The effect of atrasentan compared to placebo was less pronounced in the other two clusters (MARD 12.2% [95% CI -1.7,24.12] and MOD -5.3% [95% CI -28.9,13.9]).Conclusions:Atrasentan significantly improved insulin sensitivity in patients with T2D and CKD, especially in those characterized by high insulin resistance (SIRD cluster). Further studies are warranted to investigate the long-term clinical outcomes of atrasentan treatment in these distinct phenotypic clusters."
https://pubmed.ncbi.nlm.nih.gov/39497468,"Aims:The SURMOUNT-1 trial investigated effects of tirzepatide, a glucose-dependent insulinotropic polypeptide and glucagon-like peptide-1 receptor agonist, on body weight in participants with obesity or overweight. This analysis evaluated changes in patient-reported outcomes (PROs) assessing physical function, psychosocial well-being, and overall health aspects of participants' health-related quality of life (HRQoL) in SURMOUNT-1.Methods:PRO instruments included the Impact of Weight on Quality of Life-Lite Clinical Trials version (IWQOL-Lite-CT), Short Form Survey-36 version 2 (SF-36v2) and EQ-5D-5L. Scores were analysed by treatment group and by categorical degree of weight reduction group: >0 to <5%, ≥5 to <10%, ≥10 to <20% and ≥20%. Relevant PROs were evaluated for participants with or without physical or psychosocial limitations at baseline, as measured by Patient Global Impression of Status for physical activity (PGIS) and Patient Health Questionnaire-2 (PHQ-2), respectively.Results:All tirzepatide groups demonstrated significant improvements in PRO scores versus placebo. There was a consistent trend of incremental PRO improvement with greater degrees of weight reduction, starting from ≥5% weight reduction. Participants achieving ≥20% weight reduction demonstrated the greatest changes from baseline to week 72 (SF-36v2 Physical Component Summary, 4.60; SF-36v2 Mental Component Summary, 0.80; IWQOL-Lite CT Total score, 24.7). Those with baseline physical and psychosocial limitations experienced greater improvements than those without.Conclusions:Tirzepatide treatment was associated with improved HRQoL compared to placebo in people with overweight or obesity. Higher percentages of weight reduction were associated with greater improvements. Clinical trial registration number for SURMOUNT-1:NCT04184622."
https://pubmed.ncbi.nlm.nih.gov/39490700,"Background:Finerenone has kidney-protective effects in patients with chronic kidney disease with type 2 diabetes, but effects on kidney outcomes in patients with heart failure with and without diabetes and/or chronic kidney disease are not known.Objectives:The purpose of this study was to examine the effects of finerenone on kidney outcomes in FINEARTS-HF (Finerenone Trial to Investigate Efficacy and Safety Superior to Placebo in Patients With Heart Failure), a randomized trial of finerenone vs placebo among patients with heart failure with mildly reduced or preserved ejection fraction.Methods:We explored the effects of finerenone on the secondary outcome of a sustained ≥50% estimated glomerular filtration rate (eGFR) decline or kidney failure (sustained eGFR decline <15 mL/min/1.73 m2; initiation of maintenance dialysis; renal transplantation). In this prespecified analysis, we also report effects of finerenone on: 1) sustained ≥57% eGFR decline or kidney failure; 2) eGFR slope; and 3) changes in urine albumin/creatinine ratio (UACR).Results:Among 6,001 participants, mean baseline eGFR was 62 ± 20 mL/min/1.73 m2; 48% had eGFR <60 mL/min/1.73 m2. Overall, 5,797 had baseline UACR data (median: 18 mg/g [Q1-Q3: 7-67 mg/g]). Over 2.6 years median follow-up, the incidence of the composite kidney outcome (≥50% eGFR decline or kidney failure) was numerically, but nonsignificantly, higher for finerenone vs placebo (75 vs 55 events; HR: 1.33; 95% CI: 0.94-1.89). Similar results were observed for the composite of ≥57% eGFR decline or kidney failure (41 vs 31 events; HR: 1.28; 95% CI: 0.80-2.05), although the overall event frequency was relatively low. During the first 3 months, finerenone led to an acute decline in eGFR of -2.9 mL/min/1.73 m2(95% CI: -3.4 to -2.4 mL/min/1.73 m2) but did not alter chronic (from 3 months) eGFR slope (+0.2 mL/min/1.73 m2per year; 95% CI: -0.1 to 0.4 mL/min/1.73 m2per year), vs placebo. The difference in total slope was -0.7 mL/min/1.73 m2per year (95% CI: -0.9 to -0.4 mL/min/1.73 m2per year.). Finerenone reduced UACR by 30% (95% CI: 25%-34%) over 6 months vs placebo, an effect that persisted throughout follow-up. Finerenone reduced the risk of new-onset of microalbuminuria and macroalbuminuria by 24% (HR: 0.76; 95% CI: 0.68-0.83) and 38% (HR: 0.62; 95% CI: 0.53-0.73), respectively.Conclusions:In FINEARTS-HF, a population at low risk of adverse kidney outcomes, finerenone did not significantly modify the kidney composite outcomes. Finerenone led to a greater reduction in initial eGFR, but did not result in a significant difference in chronic eGFR slope vs placebo. Finerenone led to early and sustained reductions in albuminuria and reduced the risk of new-onset micro- and macroalbuminuria. (FINEARTS-HF [Study to Evaluate the Efficacy (Effect on Disease) and Safety of Finerenon on Morbidity (Events Indicating Disease Worsening) & Mortality (Death Rate) in Participants with Heart Failure and Left Ventricular Ejection Fraction (Proportion of Blood Expelled Per Heart Stroke) Greater or Equal to 40%];NCT04435626)."
https://pubmed.ncbi.nlm.nih.gov/39480380,"Background:Severe tricuspid regurgitation (TR) often causes substantial impairment in patient-reported health status (ie, symptoms, physical and social function, and quality of life), which may improve with transcatheter tricuspid valve replacement (TTVR).Objectives:The authors performed an in-depth analysis of health status of patients enrolled in the TRISCEND (Edwards EVOQUE Transcatheter Tricuspid Valve Replacement: Pivotal Clinical Investigation of Safety and Clinical Efficacy using a Novel Device) II pivotal trial to help quantify the benefit of intervention to patients.Methods:The TRISCEND II pivotal trial randomized 400 patients with symptomatic and severe or greater TR 2:1 to TTVR with the EVOQUE tricuspid valve replacement system plus optimal medical therapy (OMT) or OMT alone. Health status was assessed with the Kansas City Cardiomyopathy Questionnaire and the 36-Item Short Form Health Survey. Changes in health status over 1 year were compared between treatment groups using mixed-effects repeated-measures models.Results:The analysis cohort included 392 patients, of whom 259 underwent attempted TTVR and 133 received OMT alone (mean age 79.2 ± 7.6 years, 75.5% women, 56.1% with massive or torrential TR). Patients had substantially impaired health status at baseline (mean Kansas City Cardiomyopathy Questionnaire Overall Summary Score [KCCQ-OS] 52.1 ± 22.8; mean 36-Item Short Form Health Survey physical component summary score 35.2 ± 8.4). TTVR+OMT patients reported significantly greater improvement in both disease-specific and generic health status at each follow-up time point. Mean between-group differences in the KCCQ-OS favored TTVR+OMT at each time point: 11.8 points (95% CI: 7.4-16.3 points) at 30 days, 20.8 points (95% CI: 16.1-25.5 points) at 6 months, and 17.8 points (95% CI: 13.0-22.5 points) at 1 year. In subgroup analyses, TTVR+OMT improved health status to a greater extent among patients with torrential or massive TR vs severe TR (treatment effect 23.3 vs 22.6 vs 11.3; interaction P = 0.049). At 1 year, 64.6% of TTVR+OMT patients were alive and well (KCCQ-OS ≥60 points and no decline of ≥10 points from baseline) compared with 31.0% with OMT alone.Conclusions:Compared with OMT alone, treatment of patients with symptomatic and severe or greater TR with TTVR+OMT resulted in substantial improvement in patients' symptoms, function, and quality of life. These benefits were evident 30 days after TTVR, continued to increase through 6 months, and remained durable through 1 year. (TRISCEND II Pivotal Trial [Edwards EVOQUE Transcatheter Tricuspid Valve Replacement: Pivotal Clinical Investigation of Safety and Clinical Efficacy using a Novel Device];NCT04482062)."
https://pubmed.ncbi.nlm.nih.gov/39480221,"Background:Out-of-hospital cardiac arrest is a leading cause of death worldwide. Establishing vascular access is critical for administering guideline-recommended drugs during cardiopulmonary resuscitation. Both the intraosseous route and the intravenous route are used routinely, but their comparative effectiveness remains unclear.Methods:We conducted a randomized clinical trial to compare the effectiveness of initial attempts at intraosseous or intravenous vascular access in adults who had nontraumatic out-of-hospital cardiac arrest. The primary outcome was a sustained return of spontaneous circulation. Key secondary outcomes were survival at 30 days and survival at 30 days with a favorable neurologic outcome, defined by a score of 0 to 3 on the modified Rankin scale (scores range from 0 to 6, with higher scores indicating greater disability).Results:Among 1506 patients who underwent randomization, 1479 were included in the primary analysis (731 in the intraosseous-access group and 748 in the intravenous-access group). The successful establishment of vascular access within two attempts occurred in 669 patients (92%) assigned to the intraosseous-access group and in 595 patients (80%) assigned to the intravenous-access group. Sustained return of spontaneous circulation occurred in 221 patients (30%) in the intraosseous-access group and in 214 patients (29%) in the intravenous-access group (risk ratio, 1.06; 95% confidence interval [CI], 0.90 to 1.24; P = 0.49). At 30 days, 85 patients (12%) in the intraosseous-access group and 75 patients (10%) in the intravenous-access group were alive (risk ratio, 1.16; 95% CI, 0.87 to 1.56); a favorable neurologic outcome at 30 days occurred in 67 patients (9%) and 59 patients (8%), respectively (risk ratio, 1.16; 95% CI, 0.83 to 1.62). Prespecified adverse events were uncommon.Conclusions:There was no significant difference in sustained return of spontaneous circulation between initial intraosseous and intravenous vascular access in adults who had out-of-hospital cardiac arrest. (Funded by the Novo Nordisk Foundation and others; IVIO EU Clinical Trials Register number, 2022-500744-38-00; ClinicalTrials.gov number,NCT05205031.)."
https://pubmed.ncbi.nlm.nih.gov/39480216,"Background:In patients with out-of-hospital cardiac arrest, the effectiveness of drugs such as epinephrine is highly time-dependent. An intraosseous route of drug administration may enable more rapid drug administration than an intravenous route; however, its effect on clinical outcomes is uncertain.Methods:We conducted a multicenter, open-label, randomized trial across 11 emergency medical systems in the United Kingdom that involved adults in cardiac arrest for whom vascular access for drug administration was needed. Patients were randomly assigned to receive treatment from paramedics by means of an intraosseous-first or intravenous-first vascular access strategy. The primary outcome was survival at 30 days. Key secondary outcomes included any return of spontaneous circulation and favorable neurologic function at hospital discharge (defined by a score of 3 or less on the modified Rankin scale, on which scores range from 0 to 6, with higher scores indicating greater disability). No adjustment for multiplicity was made.Results:A total of 6082 patients were assigned to a trial group: 3040 to the intraosseous group and 3042 to the intravenous group. At 30 days, 137 of 3030 patients (4.5%) in the intraosseous group and 155 of 3034 (5.1%) in the intravenous group were alive (adjusted odds ratio, 0.94; 95% confidence interval [CI], 0.68 to 1.32; P = 0.74). At the time of hospital discharge, a favorable neurologic outcome was observed in 80 of 2994 patients (2.7%) in the intraosseous group and in 85 of 2986 (2.8%) in the intravenous group (adjusted odds ratio, 0.91; 95% CI, 0.57 to 1.47); a return of spontaneous circulation at any time occurred in 1092 of 3031 patients (36.0%) and in 1186 of 3035 patients (39.1%), respectively (adjusted odds ratio, 0.86; 95% CI, 0.76 to 0.97). During the trial, one adverse event, which occurred in the intraosseous group, was reported.Conclusions:Among adults with out-of-hospital cardiac arrest requiring drug therapy, the use of an intraosseous-first vascular access strategy did not result in higher 30-day survival than an intravenous-first strategy. (Funded by the National Institute for Health and Care Research; PARAMEDIC-3 ISRCTN Registry number, ISRCTN14223494.)."
https://pubmed.ncbi.nlm.nih.gov/39475399,"Background:Severe tricuspid regurgitation is associated with disabling symptoms and an increased risk of death. Data regarding outcomes after percutaneous transcatheter tricuspid-valve replacement are needed.Methods:In this international, multicenter trial, we randomly assigned 400 patients with severe symptomatic tricuspid regurgitation in a 2:1 ratio to undergo either transcatheter tricuspid-valve replacement and medical therapy (valve-replacement group) or medical therapy alone (control group). The hierarchical composite primary outcome was death from any cause, implantation of a right ventricular assist device or heart transplantation, postindex tricuspid-valve intervention, hospitalization for heart failure, an improvement of at least 10 points in the score on the Kansas City Cardiomyopathy Questionnaire overall summary (KCCQ-OS), an improvement of at least one New York Heart Association (NYHA) functional class, and an improvement of at least 30 m on the 6-minute walk distance. A win ratio was calculated for the primary outcome by comparing all possible patient pairs, starting with the first event in the hierarchy.Results:A total of 267 patients were assigned to the valve-replacement group and 133 to the control group. At 1 year, the win ratio favoring valve replacement was 2.02 (95% confidence interval [CI], 1.56 to 2.62; P<0.001). In comparisons of patient pairs, those in the valve-replacement group had more wins than the control group with respect to death from any cause (14.8% vs. 12.5%), postindex tricuspid-valve intervention (3.2% vs. 0.6%), and improvement in the KCCQ-OS score (23.1% vs. 6.0%), NYHA class (10.2% vs. 0.8%), and 6-minute walk distance (1.1% vs. 0.9%). The valve-replacement group had fewer wins than the control group with respect to the annualized rate of hospitalization for heart failure (9.7% vs. 10.0%). Severe bleeding occurred in 15.4% of the valve-replacement group and in 5.3% of the control group (P = 0.003); new permanent pacemakers were implanted in 17.4% and 2.3%, respectively (P<0.001).Conclusions:For patients with severe tricuspid regurgitation, transcatheter tricuspid-valve replacement was superior to medical therapy alone for the primary composite outcome, driven primarily by improvements in symptoms and quality of life. (Funded by Edwards Lifesciences; TRISCEND II ClinicalTrials.gov number,NCT04482062.)."
https://pubmed.ncbi.nlm.nih.gov/39471883,"Background:Tricuspid regurgitation (TR) is a right-sided valvular disease independently associated with morbidity and mortality. The TRILUMINATE Pivotal (Clinical Trial to Evaluate Cardiovascular Outcomes In Patients Treated With the Tricuspid Valve Repair System Pivotal) is the first randomized controlled trial assessing the impact of TR reduction with tricuspid transcatheter edge-to-edge repair (T-TEER).Objectives:Outcomes from the full randomized cohort of the TRILUMINATE Pivotal trial have not been previously reported, and the additional enrollment may further support the safety and effectiveness of T-TEER through 1 year.Methods:The TRILUMINATE Pivotal trial is an international randomized controlled trial of T-TEER with the TriClip device in patients with symptomatic, severe TR. Adaptive trial design allowed enrollment past the primary analysis population. The primary outcome was a hierarchical composite of all-cause mortality or tricuspid valve surgery, heart failure hospitalizations (HFHs), and quality-of-life improvement measured by Kansas City Cardiomyopathy Questionnaire (KCCQ) at 1 year.Results:Between August 21, 2019, and June 29, 2022, 572 subjects were randomized, including the primary cohort (n = 350) and subsequent enrollment (n = 222). Subjects were older (78.1 ± 7.8 years) and predominantly female (58.9%), with atrial fibrillation (87.8%) and prior HFH (23.8%). The primary endpoint was met for the full cohort (win ratio = 1.84; P < 0.0001). Freedom from all-cause mortality and tricuspid valve surgery through 12 months was 90.6% and 89.9% for the device and control groups, respectively (P = 0.82). Annualized HFH rate was comparable between device and control subjects (0.17 vs 0.20 events/patient-year; P = 0.40). A significant treatment effect was observed for change in quality of life with 52.3% of device subjects achieving a ≥15-point KCCQ score improvement (compared with 23.5% of control subjects; P < 0.0001). All secondary endpoints favored T-TEER: moderate or less TR at 30 days (88.9% vs 5.3%; P < 0.0001), KCCQ change at 1 year (13.0 ± 1.4 points vs -0.5 ± 1.4 points; P < 0.0001), and 6-minute walk distance change at 1 year (1.7 ± 7.5 m vs -27.4 ± 7.4 m; P < 0.0001). Freedom from major adverse events was 98.9% for T-TEER (vs performance goal: 90%; P < 0.0001).Conclusions:TriClip was safe and effective in the full randomized cohort of TRILUMINATE Pivotal with significant TR reduction and improvements in 6-minute walk distance and health status. Rates of all-cause mortality or tricuspid valve surgery and HFH through 1 year were not reduced by T-TEER."
